Nom du lieu,Adresse,Code postal,Ville,Latitude,Longitude,Type de parking,Source,Places,PMR,Transport public,Prix,Ouverture,Commentaire,Proprietaire,Lumière,Velo
Aire de covoiturage Port-Brillet,Rue de la Petite Vitesse,53410,Port-Brillet,48.10990311,-0.97356536,Aire_covoiturage,53 CD53 Mayenne,,,,,,,,,
Aire de covoiturage Super U,"Parc Naturel Régional Normandie-Maine, D221 Zone",53140,Pré en Pail,48.46393504,-0.19113295,Supermarket,53 CD53 Mayenne,,,,,,,,,
Aire de covoiturage La Monnerie,Route de la Monnerie,53370,Saint Pierre des Nids,48.39982698,-0.09669897,Parking,53 CD53 Mayenne,,,,,,,,,
Aire de covoiturage des grands prés,D7,53270,Sainte Suzanne,48.10110798,-0.35551098,Aire_covoiturage,53 CD53 Mayenne,,,,,,,,,
Aire de covoiturage Saint Fort,2 Rue René Paillard,53200,Saint-Fort,47.806007,-0.716695,Aire_covoiturage,53 CD53 Mayenne,,,,,,,,,
Aire de covoiturage Croix du bouquet,D31,53410,Saint-Ouen-des-Toits,48.149252,-0.870507,Aire_covoiturage,53 CD53 Mayenne,,,,,,,,,
Aire de covoiturage St Ouen des Toits,3 Rue de la Tannerie,53410,Saint-Ouen-des-Toits,48.13676752,-0.90828933,Parking,53 CD53 Mayenne,,,,,,,,,
Aire de covoiturage rue du Saule - Saint-Pierre-La-Cour,Rue du Saule,53410,Saint-Pierre-La-Cour,48.11351617,-1.02789241,Parking,53 CD53 Mayenne,,,,,,,,,
Aire de covoiturage Place de l'église,Place de l'Église,53540,Saint-Poix,47.96522028,-1.04360055,Parking,53 CD53 Mayenne,,,,,,,,,
Aire de covoiturage Saint Quentin les Anges,Le Bourg,53400,Saint-Quentin-les-Anges,47.772244,-0.885789,Aire_covoiturage,53 CD53 Mayenne,,,,,,,,,
Aire de covoiturage Vaiges,Rue Robert Gletron,53480,Vaiges,48.041965,-0.483573,Aire_covoiturage,53 CD53 Mayenne,,,,,,,,,
Aire de covoiturage Parking de l'Europe,D20,53700,Villaines la Juhel,48.34632002,-0.27839498,Parking,53 CD53 Mayenne,,,,,,,,,
Aire de covoiturage Rue d'Anjou,Le Pré Pitard,53700,Villaines la Juhel,48.33972601,-0.28650695,Parking,53 CD53 Mayenne,,,,,,,,,
Parking Église Saint-Maurice,"1 Rue de la Voie de l'Eau, 54170 Allain",54170,Allain,48.5495398,5.9104412,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Parking de la Mairie,Place Richez Close,54122,Azerailles,48.4875328,6.6946994,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,COMMUNE,,
Supermarché Colruyt,51 Rue des Cristalleries,54120,Baccarat,48.4477369,6.7421684,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Aire de La Meurthe,"5 Route de Nancy, 54120 Gélacourt",54120,Baccarat ,48.4635132,6.735422,Aire_covoiturage,54 CD54 Meurthe-et-Moselle,,,,,,,Dir Est,,
Parking centre Badonviller,"30 Rue du Maréchal Foch, 54540 Badonviller",54540,Badonviller,48.4970118,6.8959025,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Église paroissiale Saint-Jean-Baptiste,"Rue de l'Église, 54450 Bénaménil",54450,Bénaménil,48.5695889,6.6744144,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Mairie de Beuveille,"2 Rue Pasteur, 54620 Beuveille",54620,Beuveille,49.431407,5.688677,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,CD54,,
Parking Quai de La Vezouze,"2 Place Général de Gaulle, 54450 Blamont",54450,Blâmont,48.58824,6.84423,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,COMMUNE,,
Aire de covoiturage du Foyer Rural,Rue du Téméraire,54136,Bouxières-aux-Dames,48.74752,6.16935,Aire_covoiturage,54 CD54 Meurthe-et-Moselle,,,,,,,COMMUNE,,
Parking relais du Rond Point,14 Route de Bréhain la Cour,54190,Bréhain-la-Ville,49.4463561,5.8965247,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Point Vert - Ceintrey,"Route de Tantonville, 54134 Ceintrey",54134,Ceintrey,48.5199496,6.1559545,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Mairie de Chenicourt,12 Gr Grande Rue,54610,Chenicourt,48.856909,6.291364,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,CD54,,
Carrefour Contact,"rue Du Parterre, 54480 Cirey-sur-Vezouze",54480,Cirey-sur-Vezouze,48.5790605,6.9431074,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Parking plaine des jeux,"Rue de Lorraine, 54400 Cosnes-et-Romain",54400,Cosnes-et-Romain,49.5281463,5.7535891,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Parking entrée de village,Le Breuil,54110,Crévic,48.63892,6.40142,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,COMMUNE,,
La Poste,D521,54680,Crusnes,49.4304624,5.9301147,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Parking de l'Eglise de Crusnes,1 Place de l'Église,54680,Crusnes,49.4347407,5.9151497,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Parking Entente Sportive,rue Roger Fould,54670,Custines,48.781336,6.145776,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,CD54,,
Domevre S/ Vezouze Mairie Rd400,"Grande Rue, 54450 Domèvre-sur-Vezouze",54450,Domèvre-sur-Vezouze,48.56146,6.80618,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,COMMUNE,,
Park Leclerc,"D400, 54200 Dommartin-lès-Toul",54200,Dommartin-lès-Toul,48.67499,5.92707,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,SUPERMARCHE,,
Parking bord de D400,"1734 Rue de Paris, 54200 Écrouves",54200,Ecrouves,48.6783125,5.851268,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,COMMUNE,,
Einville Au Jard Croisement Rd914/Rd2C,"1B Route de Maixe, 54370 Einville-au-Jard",54370,Einville-au-Jard,48.65314,6.48087,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,COMMUNE,,
Parking AFPA Nancy-Pompey,"57 Square Eugène Herzog, 54390 Frouard",54390,Frouard,48.776,6.13919,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,CC BASSIN POMPEY,,
Parking du Monument aux morts,1 Rue du Général Leclerc,54830,Gerbéviller,48.497494,6.5116799,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,COMMUNE,,
Carrefour Gondreville,"106 Rue de la Bergerie, 54840 Gondreville",54840,Gondreville,48.6912796,5.9737519,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,SUPERMARCHE,,
Parking Relais,"Hussigny, Mines, 54590 Hussigny-Godbrange",54590,Hussigny,49.4979454,5.8697531,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,COMMUNE,,
Aire de covoiturage de Lesménils,"Autoroute de Lorraine-Bourgogne, 54700 Lesménils",54700,Lesménils,48.9381222,6.1132677,Aire_covoiturage,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Aire de covoiturage de Leyr,15 rue de la Promenade,54760,Leyr,48.8045,6.27151,Aire_covoiturage,54 CD54 Meurthe-et-Moselle,,,,,,,COMMUNE,,
Luneville Place des Carmes,"5 Place des Carmes, 54300 Lunéville",54300,Lunéville,48.59802,6.48894,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,COMMUNE,,
Mairie de Maron,"5001F Ruelle de la Gare, 54230 Maron",54230,Maron,48.63532,6.04443,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,?,,
Parking Hôtel Ibis de Mexy,"52 Rue nationale, 54135 Mexy",54135,Mexy,49.5003061,5.7880698,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,Hôtel IBIS,,
Buffalo Grill,"Rue de la Grande Corvée, 54300 Moncel-lès-Lunéville",54300,Moncel-lès-Lunéville,48.5708137,6.5335434,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Parking du centre,"3 Bis Quai Émile Benoît, 54610 Nomeny",54610,Nomeny,48.88943,6.22734,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,COMMUNE,,
Station Total D400,"4-8 Rue de Strasbourg, 54450 Ogéviller",54450,Ogéviller,48.5496835,6.7250345,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Campanile Pont-à-Mousson,"ZA De Lesmenils, Grand Pré, 54700 Pont-à-Mousson",54700,Pont-à-Mousson,48.9342981,6.109868,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Aire de covoiturage de Chaudfontaine,"D914, 54300 Rehainviller",54300,Rehainviller,48.57726,6.48114,Aire_covoiturage,54 CD54 Meurthe-et-Moselle,,,,,,,Pays et CG54,,
Haras national de Rosières aux Salines,"1 Rue Léon Bocheron, 54110 Rosières-aux-Salines",54110,Rosières-aux-Salines,48.596633,6.3365856,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Station Total,"19, Route nationale",54260,Tellancourt,49.5073489,5.6320952,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,CD54,,
Parking Salle des fêtes,"15 Rue de Strasbourg, 54300 Thiébauménil",54300,Thiébauménil,48.5780429,6.6224416,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Aire de covoiturage de Toul,,54200,Toul,48.6512664,5.8714305,Aire_covoiturage,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Parking Cora,"546 Avenue du Général Bigeard, 54200 Toul",54200,Toul,48.6644122,5.8883982,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,SUPERMARCHE,,
Parking Michonette,"19 Avenue du Général Bigeard, 54200 Toul",54200,Toul,48.671245,5.8934889,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,COMMUNE,,
Parking de la Mairie de Vézelise,"18 Rue Louis et Félix Moreau, 54330 Vézelise",54330,Vézelise,48.4872866,6.0881712,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,,,
Parking de la Mairie,51 Rue des Généraux Mangin,54300,Xermaménil,48.533174,6.461545,Parking,54 CD54 Meurthe-et-Moselle,,,,,,,COMMUNE,,
Aire des Souhesmes,Sortie Péage de Voie Sacrée,55220,Les Souhesmes-Rampont,49.092854,5.279908,Aire_covoiturage,55 CD55 Meuse,30,2,,,,,,,
"Aire de covoiturage de Intermarché, Cap Ouest","Parc d'activé Cap Ouest, 56350 Allaire",56001,Allaire ,47.633338,-2.176899,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,8,,,,,,,,
Aire de covoiturage de Sainte Julitte,"E60, 56190 Muzillac",56002,Ambon ,47.584446,-2.545577,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,30,,,,,,,,
Aire de covoiturage de Botquelen,"28 Route de Parc Botquelen, 56610 Arradon",56003,Arradon ,47.64101,-2.818309,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,31,,,,,,,,
Aire de covoiturage de La Corne du Cerf,"D139, 56190 Arzal",56004,Arzal ,47.53387,-2.390261,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,40,,,,,,,,
Parking Rue Leen Vihan (En Face de La Maison du Port),"Le Crouesty, 56640 Arzon",56005,Arzon ,47.545612,-2.88907,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,9,,,,,,,,
Rond Point de Baden,"Rue de l'Île Réno, 56870 Baden",56008,Baden ,47.621141,-2.906745,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,15,,,,,,,,
Aire de covoiturage de Kermestre,"Z.A. le dressève, 56150 Baud",56010,Baud ,47.89663,-3.010244,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,26,,,,,,,,
Pont de Baud,"Pont de Baud, 56150 Baud",56010,Baud ,47.864843,-3.017616,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,8,,,,,,,,
Aire de covoiturage de Poulhibet,,56014,Berne ,47.94957,-3.384107,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,6,,,,,,,,
Aire de covoiturage de Bel Orient,"Parc de Bel Orient, 56140 Bohal",56020,Bohal ,47.781561,-2.455255,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,32,,,,,,,,
Aire de covoiturage de Boul Sapin,"ZA de la Gare, 56700 Brandérion",56021,Branderion ,47.782196,-3.197375,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,50,,,,,,,,
Aire de covoiturage de Kérisan,"E60, 56400 Brech",56023,Brech ,47.683491,-3.022979,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,49,,,,,,,,
Aire de covoiturage de Les Vieilles Roches,"227 La Perrière, 56130 Camoël",56030,Camoel ,47.483215,-2.385391,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,10,,,,,,,,
Aire de covoiturage de Le Linvo,"D134, 56800 Campénéac",56032,Campeneac ,47.940217,-2.285434,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,30,,,,,,,,
Aire de covoiturage de Kergroix,"Kergroix, 56340 Carnac",56034,Carnac ,47.638065,-3.048336,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,20,,,,,,,,
Aire de covoiturage de Le Purgatoire,"Crucuny, 56340 Carnac",56034,Carnac ,47.621582,-3.073447,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,10,,,,,,,,
Aire de covoiturage de Le Grand Village,"Le Cormier, 56140 Caro",56035,Caro ,47.866941,-2.336722,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,5,,,,,,,,
Aire de covoiturage de Kercado,"D769, 56850 Caudan",56036,Caudan ,47.816587,-3.333067,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,10,,,,,,,,
Aire de covoiturage de Lann,"1062 Rue Jean Baptiste Martenot, 56850 Caudan",56036,Caudan ,47.784757,-3.348774,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,50,,,,,,,,
Parking Salle des Fêtes,"3 Rue des Cerisiers, 56480 Cléguérec",56041,Cleguerec ,48.125051,-3.073162,Building,56 CD56 Morbihan sur data.gouv.fr,8,,,,,,,,
Aire de covoiturage de Poulben,"Sclegen, 56950 Crac'h",56046,Crach ,47.649169,-2.985122,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,31,,,,,,,,
Aire de covoiturage de Toul Garros,"38 Rue de Bretagne, 56950 Crac'h",56046,Crach ,47.667165,-3.016363,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,36,,,,,,,,
Aire de covoiturage de Toul Garros Sud,"D768, 56950 Crac'h",56046,Crach ,47.659903,-3.015885,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,35,,,,,,,,
Parking Intermarché,"Kerdreven, 56950 Crac'h",56046,Crach ,47.604518,-2.995739,Supermarket,56 CD56 Morbihan sur data.gouv.fr,12,,,,,,,,
Aire de covoiturage de Kerchoux,"Kerchoux, 56250 Elven",56053,Elven ,47.753053,-2.551228,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,8,,,,,,,,
Aire de covoiturage de Lamboux,"D183, 56250 Elven",56053,Elven ,47.724598,-2.585174,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,49,,,,,,,,
Aire de covoiturage de Le Penrho,"Morigo, 56250 Treffléan",56053,Elven ,47.691595,-2.5755,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,14,,,,,,,,
Aire de covoiturage de Kerbos,"678 Fretezach, 56110 Gourin",56066,Gourin ,48.141134,-3.629214,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,12,,,,,,,,
Place du Général de Gaulle,"10 Impasse Bob Gestin, 56110 Gourin",56066,Gourin ,48.142491,-3.599405,Parking,56 CD56 Morbihan sur data.gouv.fr,10,,,,,,,,
Aire de covoiturage de Champ ,"33 Rue du Géneral De Gaulle, 56390 Grand-Champ",56067,Grand,47.760145,-2.848733,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,36,,,,,,,,
Aire de covoiturage de Val Coric,"331 La Bonde, 56380 Guer",56075,Guer ,47.929709,-2.12752,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,67,,,,,,,,
Aire de covoiturage de L'Estran,"9 Place de l'Arbre d'Or, 56520 Guidel",56078,Guidel ,47.799319,-3.487474,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,10,,,,,,,,
Aire de covoiturage de Pen Mané,"Zone Artisanale de Pen Mané, 56520 Guidel",56078,Guidel ,47.80617,-3.460196,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,38,,,,,,,,
Aire de covoiturage de La Belle Allouette,"D123, 56800 Guillac",56079,Guillac ,47.93754,-2.499134,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,8,,,,,,,,
Aire de covoiturage de La Pyramide,"N24, 56800 Guillac",56079,Guillac ,47.935731,-2.483644,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,9,,,,,,,,
Rue de L'Écusson,"17 Rue des Saulniers, 56120 Josselin",56091,Josselin ,47.958677,-2.553786,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,36,,,,,,,,
Aire de covoiturage de Ty Richard,"11 Kerfort, 56540 Kernascléden",56264,Kernascleden ,48.007182,-3.340713,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,10,,,,,,,,
Aire de covoiturage de Kergo/Kernous,"Kernours, 56700 Kervignac",56094,Kervignac ,47.759906,-3.286759,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,25,,,,,,,,
Aire de covoiturage de Le Porzo,"Rohabon, 56700 Kervignac",56094,Kervignac ,47.79493,-3.238014,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,20,,,,,,,,
Aire de covoiturage de Porhoet ,"12 Rue du Point du Jour, 56490 La Trinité-Porhoët",56257,La Trinite,48.096889,-2.535549,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,10,,,,,,,,
Aire de covoiturage de Croix ,"32 Rue de la Gare, 56250 La Vraie-Croix",56261,La Vraie,47.69582,-2.540475,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,15,,,,,,,,
Aire de covoiturage de Le Poulvern,"La Gare, 56690 Landaul",56096,Landaul ,47.733121,-3.090235,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,30,,,,,,,,
Aire de covoiturage de Mané Craping,"Prad er Houerh, 56690 Landévant",56097,Landevant ,47.759757,-3.139936,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,25,,,,,,,,
Aire de covoiturage de Géant,"118 Rue Andrei Sakharov, 56600 Lanester",56098,Lanester ,47.777579,-3.343389,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,12,,,,,,,,
Poteau de Kergentil,"Le Poteau de Kergentil, 56190 Le Guerno",56077,Le Guerno ,47.572911,-2.404357,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,12,,,,,,,,
Aire de covoiturage de Le Hezo,"2 Rue er Vreneguy, 56450 Le Hézo",56084,Le Hezo ,47.581918,-2.694201,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,15,,,,,,,,
Place de L'Eglise,"9 Lotissement Communal le Fougeri, 56370 Le Tour-du-Parc",56252,Le Tour Du Parc ,47.523953,-2.650718,Parking,56 CD56 Morbihan sur data.gouv.fr,5,,,,,,,,
Aire de covoiturage de Sainte Catherine,"213 Sainte-Catherine, 56460 Lizio",56112,Lizio ,47.873391,-2.4944,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,5,,,,,,,,
Aire de covoiturage de Collec,"D767A, 56390 Locmaria-Grand-Champ",56115,Locmaria Grand Champ,47.757942,-2.781111,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,15,,,,,,,,
Parking Carrefour Market,"20 Les Maisons du Verger, 56500 Locminé",56117,Locmine ,47.878301,-2.828877,Supermarket,56 CD56 Morbihan sur data.gouv.fr,20,,,,,,,,
Aire de covoiturage de Loyat,"D766, 56800 Loyat",56122,Loyat ,47.975316,-2.379918,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,20,,,,,,,,
Parking Super U,"Parc d'Activités de la Chaussée, 56220 Malansac",56123,Malansac ,47.670036,-2.300409,Supermarket,56 CD56 Morbihan sur data.gouv.fr,6,,,,,,,,
Aire de covoiturage de Voie Verte,"La Grée Aga, 56430 Mauron",56127,Mauron ,48.079882,-2.271058,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,15,,,,,,,,
Parking de La Maison de Santé,"17 Rue du Porhoët, 56490 Ménéac",56129,Meneac ,48.137281,-2.463628,Parking,56 CD56 Morbihan sur data.gouv.fr,5,,,,,,,,
Aire de covoiturage de Terre Océan,"E60, 56190 Ambon",56143,Muzillac ,47.558568,-2.501261,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,40,,,,,,,,
Pont Suspendu,"Le Pont, Boulevard de Bretagne, 56130 Nivillac",56147,Nivillac ,47.525974,-2.303977,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,5,,,,,,,,
Aire de covoiturage de Le Gohélève,"Rue Jean Perrin, 56920 Noyal-Pontivy",56151,Noyal-Pontivy,48.054378,-2.941609,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,34,,,,,,,,
Place des Jardins,"34 Rue du Galerie de Gaulle, 56130 Péaule",56153,Peaule ,47.579242,-2.361207,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,22,,,,,,,,
Aire de covoiturage de Le Croazo,"Etang Du Boler, Le Croiseau, 56420 Plaudren",56157,Plaudren ,47.778011,-2.685105,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,6,,,,,,,,
Aire de covoiturage de Groëz-Ven,"3 Rue du Groez Ven, 56400 Ploemel",56161,Ploeme ,47.652358,-3.071279,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,5,,,,,,,,
Aire de covoiturage de Corn Er Hoët,"Corn er Hoët, 56400 Ploemel",56161,Ploemel ,47.666039,-3.041004,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,15,,,,,,,,
Aire de covoiturage de Les deux Moulins,"11 Impasse des Korrigans, 56880 Ploeren",56164,Ploeren ,47.658692,-2.860431,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,49,,,,,,,,
Aire de covoiturage de Ronsouze,"ZI de Camagnon, 56800 Ploërmel",56165,Ploermel ,47.919775,-2.383223,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,65,,,,,,,,
Aire de covoiturage de Kerfétan,"Prateno, 56240 Plouay",56166,Plouay ,47.90026,-3.306063,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,14,,,,,,,,
Aire de covoiturage de Manério,"9 Rue Paul Serusier, 56240 Plouay",56166,Plouay ,47.909585,-3.332793,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,8,,,,,,,,
Aire de covoiturage de Zone du Keneah,"Zone commerciale du Kenyah Nord, Le Kenyah, Route de Mériadec, 56400 Plougoumelen",56167,Plougoumelen ,47.668401,-2.897153,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,25,,,,,,,,
Aire de covoiturage de Manéguen,"20 Maneguen, 56680 Plouhinec",56169,Plouhinec ,47.706464,-3.220152,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,10,,,,,,,,
Aire de covoiturage de Ker Go Ho,"64 Rue de Kersalé, 56400 Pluneret",56176,Pluneret ,47.66719,-2.955165,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,54,,,,,,,,
Aire de covoiturage de Mériadec,"5 Rue Parfait Pobeguin, 56400 Plumergat",56176,Pluneret ,47.697269,-2.897984,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,16,,,,,,,,
Aire de covoiturage de Ninijo Route de Quimperlé,"16 Rue Châteaubriand, 56620 Pont-Scorff",56179,Pont Scorff,47.83366,-3.41245,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,10,,,,,,,,
Route de Lorient,"2-4 Rue Kroez Forn, 56620 Pont-Scorff",56179,Pont Scorff,47.829438,-3.404594,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,12,,,,,,,,
Parking E.Leclerc St Niel,"85 Avenue de la Libération, 56300 Pontivy",56178,Pontivy ,48.069514,-2.945259,Supermarket,56 CD56 Morbihan sur data.gouv.fr,10,,,,,,,,
Aire de covoiturage de Bel Air,"2 Avenue de Bel air, 56230 Questembert",56184,Questembert ,47.684666,-2.449324,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,19,,,,,,,,
Aire de covoiturage de Le Petit Molac,"D775, 56230 Questembert",56184,Questembert ,47.681134,-2.424241,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,20,,,,,,,,
Parking Leroy Merlin,"D765, 56530 Quéven",56185,Queven ,47.778951,-3.425165,Supermarket,56 CD56 Morbihan sur data.gouv.fr,10,,,,,,,,
Aire de covoiturage de Chênes Bouteilles,"D20, 56350 Rieux",56194,Rieux ,47.612485,-2.149065,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,10,,,,,,,,
Place du Château,"11 Rue de Kerentree, 56580 Rohan",56198,Rohan ,48.067572,-2.753222,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,40,,,,,,,,
Aire de covoiturage de Armel ,"7 Route du Bel air, 56450 Saint-Armel",56205,Saint,47.565596,-2.714008,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,5,,,,,,,,
Aire de covoiturage de Le Val D'Oust,"D764, 56460 La Chapelle-Caro",56202,Saint Abraham ,47.853371,-2.421713,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,13,,,,,,,,
Rue de St Goustan,"Korrigans, 56370 Sarzeau",56214,Saint Gildas De Rhuys,47.512268,-2.804453,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,4,,,,,,,,
Aire de covoiturage de Kerboulard,"D775, 56250 Saint-Nolff",56231,Saint Nolff,47.695577,-2.633671,Aire_covoiturage,56 CD56 Morbihan sur data.gouv.fr,15,,,,,,,,
